date,station,CO
22/01/2022,Bnei_Brak_Jabotinsky,0.3
23/01/2022,Bnei_Brak_Jabotinsky,0.3
24/01/2022,Bnei_Brak_Jabotinsky,0.3
25/01/2022,Bnei_Brak_Jabotinsky,0.4
26/01/2022,Bnei_Brak_Jabotinsky,0.5
27/01/2022,Bnei_Brak_Jabotinsky,0.2
28/01/2022,Bnei_Brak_Jabotinsky,0.3
29/01/2022,Bnei_Brak_Jabotinsky,0.3
30/01/2022,Bnei_Brak_Jabotinsky,0.4
31/01/2022,Bnei_Brak_Jabotinsky,0.8
01/02/2022,Bnei_Brak_Jabotinsky,0.4
02/02/2022,Bnei_Brak_Jabotinsky,0.5
03/02/2022,Bnei_Brak_Jabotinsky,0.8
04/02/2022,Bnei_Brak_Jabotinsky,0.6
05/02/2022,Bnei_Brak_Jabotinsky,0.2
06/02/2022,Bnei_Brak_Jabotinsky,0.3
07/02/2022,Bnei_Brak_Jabotinsky,0.4
08/02/2022,Bnei_Brak_Jabotinsky,0.4
09/02/2022,Bnei_Brak_Jabotinsky,0.7
10/02/2022,Bnei_Brak_Jabotinsky,0.4
11/02/2022,Bnei_Brak_Jabotinsky,0.3
12/02/2022,Bnei_Brak_Jabotinsky,0.4
13/02/2022,Bnei_Brak_Jabotinsky,0.4
14/02/2022,Bnei_Brak_Jabotinsky,0.7
15/02/2022,Bnei_Brak_Jabotinsky,0.4
16/02/2022,Bnei_Brak_Jabotinsky,0.3
17/02/2022,Bnei_Brak_Jabotinsky,0.4
18/02/2022,Bnei_Brak_Jabotinsky,0.4
19/02/2022,Bnei_Brak_Jabotinsky,0.5
20/02/2022,Bnei_Brak_Jabotinsky,0.3
21/02/2022,Bnei_Brak_Jabotinsky,0.3
22/02/2022,Bnei_Brak_Jabotinsky,0.4
23/02/2022,Bnei_Brak_Jabotinsky,0.5
24/02/2022,Bnei_Brak_Jabotinsky,0.6
25/02/2022,Bnei_Brak_Jabotinsky,0.3
26/02/2022,Bnei_Brak_Jabotinsky,0.2
27/02/2022,Bnei_Brak_Jabotinsky,0.3
28/02/2022,Bnei_Brak_Jabotinsky,0.4
01/03/2022,Bnei_Brak_Jabotinsky,0.4
02/03/2022,Bnei_Brak_Jabotinsky,0.4
03/03/2022,Bnei_Brak_Jabotinsky,0.7
04/03/2022,Bnei_Brak_Jabotinsky,0.3
05/03/2022,Bnei_Brak_Jabotinsky,0.2
06/03/2022,Bnei_Brak_Jabotinsky,0.3
07/03/2022,Bnei_Brak_Jabotinsky,0.4
08/03/2022,Bnei_Brak_Jabotinsky,0.3
09/03/2022,Bnei_Brak_Jabotinsky,0.3
10/03/2022,Bnei_Brak_Jabotinsky,0.3
11/03/2022,Bnei_Brak_Jabotinsky,0.2
12/03/2022,Bnei_Brak_Jabotinsky,0.2
13/03/2022,Bnei_Brak_Jabotinsky,0.2
14/03/2022,Bnei_Brak_Jabotinsky,0.3
15/03/2022,Bnei_Brak_Jabotinsky,0.2
16/03/2022,Bnei_Brak_Jabotinsky,0.2
17/03/2022,Bnei_Brak_Jabotinsky,0.3
18/03/2022,Bnei_Brak_Jabotinsky,0.4
19/03/2022,Bnei_Brak_Jabotinsky,0.3
20/03/2022,Bnei_Brak_Jabotinsky,0.2
21/03/2022,Bnei_Brak_Jabotinsky,0.2
22/03/2022,Bnei_Brak_Jabotinsky,0.3
23/03/2022,Bnei_Brak_Jabotinsky,0.4
24/03/2022,Bnei_Brak_Jabotinsky,0.4
25/03/2022,Bnei_Brak_Jabotinsky,0.3
26/03/2022,Bnei_Brak_Jabotinsky,0.3
27/03/2022,Bnei_Brak_Jabotinsky,0.3
28/03/2022,Bnei_Brak_Jabotinsky,0.4
29/03/2022,Bnei_Brak_Jabotinsky,0.3
30/03/2022,Bnei_Brak_Jabotinsky,0.3
31/03/2022,Bnei_Brak_Jabotinsky,0.4
01/04/2022,Bnei_Brak_Jabotinsky,0.5
02/04/2022,Bnei_Brak_Jabotinsky,0.7
03/04/2022,Bnei_Brak_Jabotinsky,0.6
04/04/2022,Bnei_Brak_Jabotinsky,0.5
05/04/2022,Bnei_Brak_Jabotinsky,0.5
06/04/2022,Bnei_Brak_Jabotinsky,0.9
07/04/2022,Bnei_Brak_Jabotinsky,0.3
08/04/2022,Bnei_Brak_Jabotinsky,0.4
09/04/2022,Bnei_Brak_Jabotinsky,0.3
10/04/2022,Bnei_Brak_Jabotinsky,0.2
11/04/2022,Bnei_Brak_Jabotinsky,0.3
12/04/2022,Bnei_Brak_Jabotinsky,0.3
13/04/2022,Bnei_Brak_Jabotinsky,0.2
14/04/2022,Bnei_Brak_Jabotinsky,0.2
15/04/2022,Bnei_Brak_Jabotinsky,0.3
16/04/2022,Bnei_Brak_Jabotinsky,0.3
17/04/2022,Bnei_Brak_Jabotinsky,0.3
18/04/2022,Bnei_Brak_Jabotinsky,0.5
19/04/2022,Bnei_Brak_Jabotinsky,0.2
20/04/2022,Bnei_Brak_Jabotinsky,0.2
21/04/2022,Bnei_Brak_Jabotinsky,0.2
22/04/2022,Bnei_Brak_Jabotinsky,0.3
23/04/2022,Bnei_Brak_Jabotinsky,0.3
24/04/2022,Bnei_Brak_Jabotinsky,0.3
25/04/2022,Bnei_Brak_Jabotinsky,0.3
26/04/2022,Bnei_Brak_Jabotinsky,0.4
27/04/2022,Bnei_Brak_Jabotinsky,0.3
28/04/2022,Bnei_Brak_Jabotinsky,0.3
29/04/2022,Bnei_Brak_Jabotinsky,0.3
30/04/2022,Bnei_Brak_Jabotinsky,0.4
01/05/2022,Bnei_Brak_Jabotinsky,0.3
02/05/2022,Bnei_Brak_Jabotinsky,0.3
03/05/2022,Bnei_Brak_Jabotinsky,0.3
04/05/2022,Bnei_Brak_Jabotinsky,0.4
05/05/2022,Bnei_Brak_Jabotinsky,0.3
06/05/2022,Bnei_Brak_Jabotinsky,0.2
07/05/2022,Bnei_Brak_Jabotinsky,0.2
08/05/2022,Bnei_Brak_Jabotinsky,0.2
09/05/2022,Bnei_Brak_Jabotinsky,0.3
10/05/2022,Bnei_Brak_Jabotinsky,0.3
11/05/2022,Bnei_Brak_Jabotinsky,0.3
12/05/2022,Bnei_Brak_Jabotinsky,0.4
13/05/2022,Bnei_Brak_Jabotinsky,0.4
14/05/2022,Bnei_Brak_Jabotinsky,0.3
15/05/2022,Bnei_Brak_Jabotinsky,0.4
16/05/2022,Bnei_Brak_Jabotinsky,0.4
17/05/2022,Bnei_Brak_Jabotinsky,0.4
18/05/2022,Bnei_Brak_Jabotinsky,0.4
19/05/2022,Bnei_Brak_Jabotinsky,0.4
20/05/2022,Bnei_Brak_Jabotinsky,0.4
21/05/2022,Bnei_Brak_Jabotinsky,0.4
22/05/2022,Bnei_Brak_Jabotinsky,0.3
23/05/2022,Bnei_Brak_Jabotinsky,0.3
24/05/2022,Bnei_Brak_Jabotinsky,0.3
25/05/2022,Bnei_Brak_Jabotinsky,0.4
26/05/2022,Bnei_Brak_Jabotinsky,0.4
27/05/2022,Bnei_Brak_Jabotinsky,0.4
28/05/2022,Bnei_Brak_Jabotinsky,0.3
29/05/2022,Bnei_Brak_Jabotinsky,0.3
30/05/2022,Bnei_Brak_Jabotinsky,0.5
31/05/2022,Bnei_Brak_Jabotinsky,0.4
01/06/2022,Bnei_Brak_Jabotinsky,0.4
02/06/2022,Bnei_Brak_Jabotinsky,0.3
03/06/2022,Bnei_Brak_Jabotinsky,0.4
04/06/2022,Bnei_Brak_Jabotinsky,0.4
05/06/2022,Bnei_Brak_Jabotinsky,0.3
06/06/2022,Bnei_Brak_Jabotinsky,0.3
07/06/2022,Bnei_Brak_Jabotinsky,0.3
08/06/2022,Bnei_Brak_Jabotinsky,0.4
09/06/2022,Bnei_Brak_Jabotinsky,0.4
10/06/2022,Bnei_Brak_Jabotinsky,0.4
11/06/2022,Bnei_Brak_Jabotinsky,0.3
12/06/2022,Bnei_Brak_Jabotinsky,0.3
13/06/2022,Bnei_Brak_Jabotinsky,0.3
14/06/2022,Bnei_Brak_Jabotinsky,0.3
15/06/2022,Bnei_Brak_Jabotinsky,0.3
16/06/2022,Bnei_Brak_Jabotinsky,0.3
17/06/2022,Bnei_Brak_Jabotinsky,0.3
18/06/2022,Bnei_Brak_Jabotinsky,0.3
19/06/2022,Bnei_Brak_Jabotinsky,0.3
20/06/2022,Bnei_Brak_Jabotinsky,0.3
21/06/2022,Bnei_Brak_Jabotinsky,0.3
22/06/2022,Bnei_Brak_Jabotinsky,0.3
23/06/2022,Bnei_Brak_Jabotinsky,0.3
24/06/2022,Bnei_Brak_Jabotinsky,0.4
25/06/2022,Bnei_Brak_Jabotinsky,0.3
26/06/2022,Bnei_Brak_Jabotinsky,0.3
27/06/2022,Bnei_Brak_Jabotinsky,0.3
28/06/2022,Bnei_Brak_Jabotinsky,0.3
29/06/2022,Bnei_Brak_Jabotinsky,0.3
30/06/2022,Bnei_Brak_Jabotinsky,0.3
01/07/2022,Bnei_Brak_Jabotinsky,0.3
02/07/2022,Bnei_Brak_Jabotinsky,0.3
03/07/2022,Bnei_Brak_Jabotinsky,0.3
04/07/2022,Bnei_Brak_Jabotinsky,0.3
05/07/2022,Bnei_Brak_Jabotinsky,0.4
06/07/2022,Bnei_Brak_Jabotinsky,0.3
07/07/2022,Bnei_Brak_Jabotinsky,0.3
08/07/2022,Bnei_Brak_Jabotinsky,0.3
09/07/2022,Bnei_Brak_Jabotinsky,0.3
10/07/2022,Bnei_Brak_Jabotinsky,0.3
11/07/2022,Bnei_Brak_Jabotinsky,0.3
12/07/2022,Bnei_Brak_Jabotinsky,0.3
13/07/2022,Bnei_Brak_Jabotinsky,0.3
14/07/2022,Bnei_Brak_Jabotinsky,0.3
15/07/2022,Bnei_Brak_Jabotinsky,0.3
16/07/2022,Bnei_Brak_Jabotinsky,0.3
17/07/2022,Bnei_Brak_Jabotinsky,0.2
18/07/2022,Bnei_Brak_Jabotinsky,0.3
19/07/2022,Bnei_Brak_Jabotinsky,0.3
20/07/2022,Bnei_Brak_Jabotinsky,0.3
21/07/2022,Bnei_Brak_Jabotinsky,0.4
22/07/2022,Bnei_Brak_Jabotinsky,0.3
23/07/2022,Bnei_Brak_Jabotinsky,0.3
24/07/2022,Bnei_Brak_Jabotinsky,0.3
25/07/2022,Bnei_Brak_Jabotinsky,0.3
26/07/2022,Bnei_Brak_Jabotinsky,0.3
27/07/2022,Bnei_Brak_Jabotinsky,0.3
28/07/2022,Bnei_Brak_Jabotinsky,0.3
29/07/2022,Bnei_Brak_Jabotinsky,0.3
30/07/2022,Bnei_Brak_Jabotinsky,0.3
31/07/2022,Bnei_Brak_Jabotinsky,0.3
01/08/2022,Bnei_Brak_Jabotinsky,0.3
02/08/2022,Bnei_Brak_Jabotinsky,0.3
03/08/2022,Bnei_Brak_Jabotinsky,0.3
04/08/2022,Bnei_Brak_Jabotinsky,0.3
05/08/2022,Bnei_Brak_Jabotinsky,0.3
06/08/2022,Bnei_Brak_Jabotinsky,0.3
07/08/2022,Bnei_Brak_Jabotinsky,0.3
08/08/2022,Bnei_Brak_Jabotinsky,0.3
09/08/2022,Bnei_Brak_Jabotinsky,0.3
10/08/2022,Bnei_Brak_Jabotinsky,0.3
11/08/2022,Bnei_Brak_Jabotinsky,0.3
12/08/2022,Bnei_Brak_Jabotinsky,0.3
13/08/2022,Bnei_Brak_Jabotinsky,0.3
14/08/2022,Bnei_Brak_Jabotinsky,0.2
15/08/2022,Bnei_Brak_Jabotinsky,0.3
16/08/2022,Bnei_Brak_Jabotinsky,0.3
17/08/2022,Bnei_Brak_Jabotinsky,0.3
18/08/2022,Bnei_Brak_Jabotinsky,0.3
19/08/2022,Bnei_Brak_Jabotinsky,0.3
20/08/2022,Bnei_Brak_Jabotinsky,0.3
21/08/2022,Bnei_Brak_Jabotinsky,0.3
22/08/2022,Bnei_Brak_Jabotinsky,0.3
23/08/2022,Bnei_Brak_Jabotinsky,0.3
24/08/2022,Bnei_Brak_Jabotinsky,0.3
25/08/2022,Bnei_Brak_Jabotinsky,0.3
26/08/2022,Bnei_Brak_Jabotinsky,0.3
27/08/2022,Bnei_Brak_Jabotinsky,0.2
28/08/2022,Bnei_Brak_Jabotinsky,0.2
29/08/2022,Bnei_Brak_Jabotinsky,0.3
30/08/2022,Bnei_Brak_Jabotinsky,0.3
31/08/2022,Bnei_Brak_Jabotinsky,0.3
01/09/2022,Bnei_Brak_Jabotinsky,0.3
02/09/2022,Bnei_Brak_Jabotinsky,0.3
03/09/2022,Bnei_Brak_Jabotinsky,0.3
04/09/2022,Bnei_Brak_Jabotinsky,0.2
05/09/2022,Bnei_Brak_Jabotinsky,0.3
06/09/2022,Bnei_Brak_Jabotinsky,0.3
07/09/2022,Bnei_Brak_Jabotinsky,0.3
08/09/2022,Bnei_Brak_Jabotinsky,0.3
09/09/2022,Bnei_Brak_Jabotinsky,0.3
10/09/2022,Bnei_Brak_Jabotinsky,0.3
11/09/2022,Bnei_Brak_Jabotinsky,0.2
12/09/2022,Bnei_Brak_Jabotinsky,0.3
13/09/2022,Bnei_Brak_Jabotinsky,0.3
14/09/2022,Bnei_Brak_Jabotinsky,0.2
15/09/2022,Bnei_Brak_Jabotinsky,0.2
16/09/2022,Bnei_Brak_Jabotinsky,0.2
17/09/2022,Bnei_Brak_Jabotinsky,0.3
18/09/2022,Bnei_Brak_Jabotinsky,0.2
19/09/2022,Bnei_Brak_Jabotinsky,0.3
20/09/2022,Bnei_Brak_Jabotinsky,0.2
21/09/2022,Bnei_Brak_Jabotinsky,0.2
22/09/2022,Bnei_Brak_Jabotinsky,0.2
23/09/2022,Bnei_Brak_Jabotinsky,0.2
24/09/2022,Bnei_Brak_Jabotinsky,0.2
25/09/2022,Bnei_Brak_Jabotinsky,0.1
26/09/2022,Bnei_Brak_Jabotinsky,0.2
27/09/2022,Bnei_Brak_Jabotinsky,0.2
28/09/2022,Bnei_Brak_Jabotinsky,0.2
29/09/2022,Bnei_Brak_Jabotinsky,0.3
30/09/2022,Bnei_Brak_Jabotinsky,0.3
01/10/2022,Bnei_Brak_Jabotinsky,0.3
02/10/2022,Bnei_Brak_Jabotinsky,0.3
03/10/2022,Bnei_Brak_Jabotinsky,0.3
04/10/2022,Bnei_Brak_Jabotinsky,0.2
05/10/2022,Bnei_Brak_Jabotinsky,0.2
06/10/2022,Bnei_Brak_Jabotinsky,0.2
07/10/2022,Bnei_Brak_Jabotinsky,0.3
08/10/2022,Bnei_Brak_Jabotinsky,0.2
09/10/2022,Bnei_Brak_Jabotinsky,0.2
10/10/2022,Bnei_Brak_Jabotinsky,0.2
11/10/2022,Bnei_Brak_Jabotinsky,0.1
12/10/2022,Bnei_Brak_Jabotinsky,0.2
13/10/2022,Bnei_Brak_Jabotinsky,0.2
14/10/2022,Bnei_Brak_Jabotinsky,0.2
15/10/2022,Bnei_Brak_Jabotinsky,0.1
16/10/2022,Bnei_Brak_Jabotinsky,0.1
17/10/2022,Bnei_Brak_Jabotinsky,0.3
18/10/2022,Bnei_Brak_Jabotinsky,0.1
19/10/2022,Bnei_Brak_Jabotinsky,0.2
20/10/2022,Bnei_Brak_Jabotinsky,0.2
21/10/2022,Bnei_Brak_Jabotinsky,0.2
22/10/2022,Bnei_Brak_Jabotinsky,0.1
23/10/2022,Bnei_Brak_Jabotinsky,0.2
24/10/2022,Bnei_Brak_Jabotinsky,0.2
25/10/2022,Bnei_Brak_Jabotinsky,0.2
26/10/2022,Bnei_Brak_Jabotinsky,0.1
27/10/2022,Bnei_Brak_Jabotinsky,0.3
28/10/2022,Bnei_Brak_Jabotinsky,0.3
29/10/2022,Bnei_Brak_Jabotinsky,0.2
30/10/2022,Bnei_Brak_Jabotinsky,0.2
31/10/2022,Bnei_Brak_Jabotinsky,0.2
01/11/2022,Bnei_Brak_Jabotinsky,0.1
02/11/2022,Bnei_Brak_Jabotinsky,0.2
03/11/2022,Bnei_Brak_Jabotinsky,0.4
04/11/2022,Bnei_Brak_Jabotinsky,0.5
05/11/2022,Bnei_Brak_Jabotinsky,0.5
06/11/2022,Bnei_Brak_Jabotinsky,0.5
07/11/2022,Bnei_Brak_Jabotinsky,0.5
08/11/2022,Bnei_Brak_Jabotinsky,0.4
09/11/2022,Bnei_Brak_Jabotinsky,0.4
10/11/2022,Bnei_Brak_Jabotinsky,0.2
11/11/2022,Bnei_Brak_Jabotinsky,0.2
12/11/2022,Bnei_Brak_Jabotinsky,0.1
13/11/2022,Bnei_Brak_Jabotinsky,0.1
14/11/2022,Bnei_Brak_Jabotinsky,0
15/11/2022,Bnei_Brak_Jabotinsky,0.2
16/11/2022,Bnei_Brak_Jabotinsky,0.2
17/11/2022,Bnei_Brak_Jabotinsky,0.1
18/11/2022,Bnei_Brak_Jabotinsky,0.1
19/11/2022,Bnei_Brak_Jabotinsky,0.2
20/11/2022,Bnei_Brak_Jabotinsky,0.2
21/11/2022,Bnei_Brak_Jabotinsky,0
22/11/2022,Bnei_Brak_Jabotinsky,0.6
23/11/2022,Bnei_Brak_Jabotinsky,0.3
24/11/2022,Bnei_Brak_Jabotinsky,0.2
25/11/2022,Bnei_Brak_Jabotinsky,0.2
26/11/2022,Bnei_Brak_Jabotinsky,0.1
27/11/2022,Bnei_Brak_Jabotinsky,0.1
28/11/2022,Bnei_Brak_Jabotinsky,0.1
29/11/2022,Bnei_Brak_Jabotinsky,0.5
30/11/2022,Bnei_Brak_Jabotinsky,0.4
01/12/2022,Bnei_Brak_Jabotinsky,0.3
02/12/2022,Bnei_Brak_Jabotinsky,0.4
03/12/2022,Bnei_Brak_Jabotinsky,0.4
04/12/2022,Bnei_Brak_Jabotinsky,0.2
05/12/2022,Bnei_Brak_Jabotinsky,0.2
06/12/2022,Bnei_Brak_Jabotinsky,0.4
07/12/2022,Bnei_Brak_Jabotinsky,0.2
08/12/2022,Bnei_Brak_Jabotinsky,0.3
09/12/2022,Bnei_Brak_Jabotinsky,0.6
10/12/2022,Bnei_Brak_Jabotinsky,0.5
11/12/2022,Bnei_Brak_Jabotinsky,0.3
12/12/2022,Bnei_Brak_Jabotinsky,0.6
13/12/2022,Bnei_Brak_Jabotinsky,0.6
14/12/2022,Bnei_Brak_Jabotinsky,0.4
15/12/2022,Bnei_Brak_Jabotinsky,0.3
16/12/2022,Bnei_Brak_Jabotinsky,0.4
17/12/2022,Bnei_Brak_Jabotinsky,0.3
18/12/2022,Bnei_Brak_Jabotinsky,0.2
19/12/2022,Bnei_Brak_Jabotinsky,0.1
20/12/2022,Bnei_Brak_Jabotinsky,0.4
21/12/2022,Bnei_Brak_Jabotinsky,0.6
22/12/2022,Bnei_Brak_Jabotinsky,0.2
23/12/2022,Bnei_Brak_Jabotinsky,0.2
24/12/2022,Bnei_Brak_Jabotinsky,0.2
25/12/2022,Bnei_Brak_Jabotinsky,0.1
26/12/2022,Bnei_Brak_Jabotinsky,0.2
27/12/2022,Bnei_Brak_Jabotinsky,0.2
28/12/2022,Bnei_Brak_Jabotinsky,0.3
29/12/2022,Bnei_Brak_Jabotinsky,0.6
30/12/2022,Bnei_Brak_Jabotinsky,0.5
31/12/2022,Bnei_Brak_Jabotinsky,0.2
01/01/2023,Bnei_Brak_Jabotinsky,0.1
02/01/2023,Bnei_Brak_Jabotinsky,0.1
03/01/2023,Bnei_Brak_Jabotinsky,0.2
04/01/2023,Bnei_Brak_Jabotinsky,0.2
05/01/2023,Bnei_Brak_Jabotinsky,0.3
06/01/2023,Bnei_Brak_Jabotinsky,0.4
07/01/2023,Bnei_Brak_Jabotinsky,0.3
08/01/2023,Bnei_Brak_Jabotinsky,0.3
09/01/2023,Bnei_Brak_Jabotinsky,0.5
10/01/2023,Bnei_Brak_Jabotinsky,0.5
11/01/2023,Bnei_Brak_Jabotinsky,0.7
12/01/2023,Bnei_Brak_Jabotinsky,0.5
13/01/2023,Bnei_Brak_Jabotinsky,0.4
14/01/2023,Bnei_Brak_Jabotinsky,0.2
15/01/2023,Bnei_Brak_Jabotinsky,0.2
16/01/2023,Bnei_Brak_Jabotinsky,0.4
17/01/2023,Bnei_Brak_Jabotinsky,0.4
18/01/2023,Bnei_Brak_Jabotinsky,0.5
19/01/2023,Bnei_Brak_Jabotinsky,0.5
20/01/2023,Bnei_Brak_Jabotinsky,0.5
21/01/2023,Bnei_Brak_Jabotinsky,0.6
22/01/2023,Bnei_Brak_Jabotinsky,0.6
23/01/2023,Bnei_Brak_Jabotinsky,0.6
24/01/2023,Bnei_Brak_Jabotinsky,0.4
25/01/2023,Bnei_Brak_Jabotinsky,0.2
26/01/2023,Bnei_Brak_Jabotinsky,0.3
27/01/2023,Bnei_Brak_Jabotinsky,0.4
28/01/2023,Bnei_Brak_Jabotinsky,0.5
29/01/2023,Bnei_Brak_Jabotinsky,
30/01/2023,Bnei_Brak_Jabotinsky,0.4
31/01/2023,Bnei_Brak_Jabotinsky,0.2
01/02/2023,Bnei_Brak_Jabotinsky,0.2
02/02/2023,Bnei_Brak_Jabotinsky,0.2
03/02/2023,Bnei_Brak_Jabotinsky,0.2
04/02/2023,Bnei_Brak_Jabotinsky,0.2
05/02/2023,Bnei_Brak_Jabotinsky,0.2
06/02/2023,Bnei_Brak_Jabotinsky,0.2
07/02/2023,Bnei_Brak_Jabotinsky,0.1
08/02/2023,Bnei_Brak_Jabotinsky,0.2
09/02/2023,Bnei_Brak_Jabotinsky,0.2
10/02/2023,Bnei_Brak_Jabotinsky,0.3
11/02/2023,Bnei_Brak_Jabotinsky,0.2
12/02/2023,Bnei_Brak_Jabotinsky,0.2
13/02/2023,Bnei_Brak_Jabotinsky,0.4
14/02/2023,Bnei_Brak_Jabotinsky,0.4
15/02/2023,Bnei_Brak_Jabotinsky,0.4
16/02/2023,Bnei_Brak_Jabotinsky,0.4
17/02/2023,Bnei_Brak_Jabotinsky,0.3
18/02/2023,Bnei_Brak_Jabotinsky,0.3
19/02/2023,Bnei_Brak_Jabotinsky,0.4
20/02/2023,Bnei_Brak_Jabotinsky,0.5
21/02/2023,Bnei_Brak_Jabotinsky,0.4
22/02/2023,Bnei_Brak_Jabotinsky,0.4
23/02/2023,Bnei_Brak_Jabotinsky,0.4
24/02/2023,Bnei_Brak_Jabotinsky,0.4
25/02/2023,Bnei_Brak_Jabotinsky,0.5
26/02/2023,Bnei_Brak_Jabotinsky,0.4
27/02/2023,Bnei_Brak_Jabotinsky,0.5
28/02/2023,Bnei_Brak_Jabotinsky,
01/03/2023,Bnei_Brak_Jabotinsky,0.6
02/03/2023,Bnei_Brak_Jabotinsky,0.5
03/03/2023,Bnei_Brak_Jabotinsky,
04/03/2023,Bnei_Brak_Jabotinsky,
05/03/2023,Bnei_Brak_Jabotinsky,
06/03/2023,Bnei_Brak_Jabotinsky,0.3
07/03/2023,Bnei_Brak_Jabotinsky,0.1
08/03/2023,Bnei_Brak_Jabotinsky,
09/03/2023,Bnei_Brak_Jabotinsky,0.1
10/03/2023,Bnei_Brak_Jabotinsky,0.1
11/03/2023,Bnei_Brak_Jabotinsky,0.2
12/03/2023,Bnei_Brak_Jabotinsky,0.2
13/03/2023,Bnei_Brak_Jabotinsky,0.3
14/03/2023,Bnei_Brak_Jabotinsky,0.2
15/03/2023,Bnei_Brak_Jabotinsky,0.2
16/03/2023,Bnei_Brak_Jabotinsky,0.2
17/03/2023,Bnei_Brak_Jabotinsky,0.2
18/03/2023,Bnei_Brak_Jabotinsky,0.2
19/03/2023,Bnei_Brak_Jabotinsky,0.1
20/03/2023,Bnei_Brak_Jabotinsky,0.1
21/03/2023,Bnei_Brak_Jabotinsky,0.2
22/03/2023,Bnei_Brak_Jabotinsky,0.3
23/03/2023,Bnei_Brak_Jabotinsky,0.3
24/03/2023,Bnei_Brak_Jabotinsky,0.3
25/03/2023,Bnei_Brak_Jabotinsky,0.4
26/03/2023,Bnei_Brak_Jabotinsky,0.2
27/03/2023,Bnei_Brak_Jabotinsky,0.2
28/03/2023,Bnei_Brak_Jabotinsky,0.2
29/03/2023,Bnei_Brak_Jabotinsky,0.4
30/03/2023,Bnei_Brak_Jabotinsky,0.3
31/03/2023,Bnei_Brak_Jabotinsky,0.3
01/04/2023,Bnei_Brak_Jabotinsky,0.2
02/04/2023,Bnei_Brak_Jabotinsky,0.2
03/04/2023,Bnei_Brak_Jabotinsky,0.4
04/04/2023,Bnei_Brak_Jabotinsky,0.5
05/04/2023,Bnei_Brak_Jabotinsky,0.5
06/04/2023,Bnei_Brak_Jabotinsky,0.4
07/04/2023,Bnei_Brak_Jabotinsky,0.3
08/04/2023,Bnei_Brak_Jabotinsky,0.4
09/04/2023,Bnei_Brak_Jabotinsky,0.5
10/04/2023,Bnei_Brak_Jabotinsky,0.5
11/04/2023,Bnei_Brak_Jabotinsky,0.3
12/04/2023,Bnei_Brak_Jabotinsky,
13/04/2023,Bnei_Brak_Jabotinsky,0.3
14/04/2023,Bnei_Brak_Jabotinsky,0.4
15/04/2023,Bnei_Brak_Jabotinsky,0.4
16/04/2023,Bnei_Brak_Jabotinsky,0.5
17/04/2023,Bnei_Brak_Jabotinsky,0.5
18/04/2023,Bnei_Brak_Jabotinsky,0.6
19/04/2023,Bnei_Brak_Jabotinsky,0.6
20/04/2023,Bnei_Brak_Jabotinsky,0.5
21/04/2023,Bnei_Brak_Jabotinsky,0.1
22/04/2023,Bnei_Brak_Jabotinsky,0.1
23/04/2023,Bnei_Brak_Jabotinsky,0.1
24/04/2023,Bnei_Brak_Jabotinsky,0.2
25/04/2023,Bnei_Brak_Jabotinsky,0.2
26/04/2023,Bnei_Brak_Jabotinsky,0.2
27/04/2023,Bnei_Brak_Jabotinsky,0.2
28/04/2023,Bnei_Brak_Jabotinsky,0.2
29/04/2023,Bnei_Brak_Jabotinsky,0.2
30/04/2023,Bnei_Brak_Jabotinsky,0.1
01/05/2023,Bnei_Brak_Jabotinsky,0.1
02/05/2023,Bnei_Brak_Jabotinsky,0.2
03/05/2023,Bnei_Brak_Jabotinsky,0.2
04/05/2023,Bnei_Brak_Jabotinsky,0.3
05/05/2023,Bnei_Brak_Jabotinsky,0.4
06/05/2023,Bnei_Brak_Jabotinsky,0.5
07/05/2023,Bnei_Brak_Jabotinsky,0.2
08/05/2023,Bnei_Brak_Jabotinsky,0.2
09/05/2023,Bnei_Brak_Jabotinsky,0.3
10/05/2023,Bnei_Brak_Jabotinsky,0.4
11/05/2023,Bnei_Brak_Jabotinsky,0.3
12/05/2023,Bnei_Brak_Jabotinsky,0.4
13/05/2023,Bnei_Brak_Jabotinsky,0.3
14/05/2023,Bnei_Brak_Jabotinsky,0.2
15/05/2023,Bnei_Brak_Jabotinsky,0.2
16/05/2023,Bnei_Brak_Jabotinsky,0.3
17/05/2023,Bnei_Brak_Jabotinsky,0.4
18/05/2023,Bnei_Brak_Jabotinsky,0.3
19/05/2023,Bnei_Brak_Jabotinsky,0.3
20/05/2023,Bnei_Brak_Jabotinsky,0.2
21/05/2023,Bnei_Brak_Jabotinsky,0.2
22/05/2023,Bnei_Brak_Jabotinsky,0.3
23/05/2023,Bnei_Brak_Jabotinsky,0.3
24/05/2023,Bnei_Brak_Jabotinsky,0.3
25/05/2023,Bnei_Brak_Jabotinsky,0.3
26/05/2023,Bnei_Brak_Jabotinsky,0.3
27/05/2023,Bnei_Brak_Jabotinsky,0.2
28/05/2023,Bnei_Brak_Jabotinsky,0.2
29/05/2023,Bnei_Brak_Jabotinsky,0.2
30/05/2023,Bnei_Brak_Jabotinsky,0.3
31/05/2023,Bnei_Brak_Jabotinsky,0.3
01/06/2023,Bnei_Brak_Jabotinsky,0.3
02/06/2023,Bnei_Brak_Jabotinsky,0.3
03/06/2023,Bnei_Brak_Jabotinsky,0.3
04/06/2023,Bnei_Brak_Jabotinsky,0.3
05/06/2023,Bnei_Brak_Jabotinsky,0.2
